timestamp	prediction_convnet	prediction_tf	entry_price	next_price	convnet_result	tf_result	winner_label	open	high	low	close	volume	volatility	priceChange	candleSize	priceChangePct	timestamp_extra
1757880000000	bull	bear	98450	98894.4	win	loss	strong_bull	98226.7	98490.2	98226.7	98450	19.03181711	1757880000000
1757883600000	bull	bear	98900.5	98368.2	loss	win	strong_bull	98450	98920	98449.9	98900.5	28.76757839	1757883600000
1757887200000	bull	bear	98894.4	98144.4	loss	win	strong_bull	98900.5	98920	98694.2	98894.4	3.81335701	1757887200000
1757890800000	bull	bear	98368.2	98289	loss	win	strong_bull	98893.5	98895.3	98250	98368.2	1.77907289	1757890800000
1757894400000	bull	bear	98144.4	98436.1	win	loss	strong_bull	98368.3	98368.3	98125	98144.4	3.98075528	1757894400000
1757898000000	bull	bear	98289	98469.5	win	loss	strong_bull	98170.6	98339.3	98000	98289	1.02754676	1757898000000
1757901600000	bull	bear	98436.1	98925.9	win	loss	strong_bull	98289.1	98479.2	98289.1	98436.1	1.32088701	1757901600000
1757905200000	bull	bear	98469.5	99350	win	loss	strong_bull	98436.1	98579.2	98390.2	98469.5	1.18460961	1757905200000
1757908800000	bull	bear	98925.9	99067	win	loss	strong_bull	98469.5	98962	98380.9	98925.9	7.13153506	1757908800000
1757912400000	bull	bear	99350	98725.9	loss	win	strong_bull	98926	99350	98882.4	99350	8.6896198	1757912400000
1757916000000	bull	bear	99067	97797	loss	win	strong_bull	99350	99500	99026	99067	18.26579916	1757916000000
1757919600000	bull	bear	98725.9	97833.6	loss	win	strong_bull	99067	99200.1	98534.7	98725.9	8.95292575	1757919600000
1757923200000	bull	bear	97797	97692.5	loss	win	strong_bull	98725.9	98726	97747.1	97797	28.08959452	1757923200000
1757926800000	bull	bear	97833.6	97875.4	win	loss	strong_bull	97797	98099.6	97750	97833.6	22.95868449	1757926800000
1757930400000	bull	bear	97692.5	97519	loss	win	strong_bull	97833.6	97871.2	97615.5	97692.5	14.86711388	1757930400000
1757934000000	bull	bear	97875.4	97554.7	loss	win	strong_bull	97692.5	98000	97631.6	97875.4	22.5723038	1757934000000
1757937600000	bull	bear	97519	97588.5	win	loss	strong_bull	97866.1	97866.1	97500	97519	18.27252672	1757937600000
1757941200000	bull	bear	97554.7	97622.8	win	loss	strong_bull	97519	97913.9	97301	97554.7	14.41841415	1757941200000
1757944800000	bull	bear	97588.5	97543.6	loss	win	strong_bull	97554.7	97861.1	97402	97588.5	18.11663835	1757944800000
1757948400000	bull	bear	97622.8	97775	win	loss	strong_bull	97589.1	97672.1	97332.2	97622.8	9.20391301	1757948400000
1757952000000	bull	bear	97543.6	97984.2	win	loss	strong_bull	97593.6	97746.2	97448.5	97543.6	17.05625892	1757952000000
1757955600000	bull	bear	97775	98005.1	win	loss	strong_bull	97543.5	97777.7	97500.5	97775	6.25594495	1757955600000
1757959200000	bull	bear	97984.2	98103.7	win	loss	strong_bull	97775	98032.9	97667.2	97984.2	8.59752534	1757959200000
1757962800000	bull	bear	98005.1	98185	win	loss	strong_bull	97978.5	98195.5	97760	98005.1	5.22584298	1757962800000
1757966400000	bull	bear	98103.7	98049.8	loss	win	strong_bull	98005.1	98166.2	97975	98103.7	4.85910904	1757966400000
1757970000000	bull	bear	98185	98085.9	loss	win	strong_bull	98103.7	98185	98017	98185	2.83265911	1757970000000
1757973600000	bull	bear	98049.8	97863.9	loss	win	strong_bull	98185	98199	97975.1	98049.8	1.97297684	1757973600000
1757977200000	bull	bear	98085.9	97800.1	loss	win	strong_bull	98049.8	98181.1	98002	98085.9	4.32036594	1757977200000
1757980800000	bull	bear	97863.9	97754.5	loss	win	strong_bull	98086	98091.7	97800	97863.9	2.41546512	1757980800000
1757984400000	bull	bear	97800.1	97935.5	win	loss	strong_bull	97863.9	98200	97800	97800.1	1.30272408	1757984400000
1757988000000	bull	bear	97754.5	98079.9	win	loss	strong_bull	97800.1	97905.7	97754.4	97754.5	3.50545662	1757988000000
1757991600000	bull	bear	97935.5	98426.9	win	loss	strong_bull	97754.5	97985.5	97754.4	97935.5	1.10036174	1757991600000
1757995200000	bull	bear	98079.9	98270.6	win	loss	strong_bull	97935.5	98155.1	97686.3	98079.9	0.84190168	1757995200000
1757998800000	bull	bear	98426.9	98180	loss	win	strong_bull	98080	98439.6	98072.5	98426.9	4.03704282	1757998800000
1758002400000	bull	bear	98270.6	98090	loss	win	strong_bull	98426.9	98500	98117.8	98270.6	7.7406732	1758002400000
1758006000000	bull	bear	98180	97781	loss	win	strong_bull	98270.6	98307.5	98140.7	98180	17.06528266	1758006000000
1758009600000	bull	bear	98090	97725.6	loss	win	strong_bull	98180	98350.4	98008.7	98090	13.71368469	1758009600000
1758013200000	bull	bear	97781	97636	loss	win	strong_bull	98090.9	98118.3	97727.2	97781	7.65470964	1758013200000
1758016800000	bull	bear	97725.6	97828	win	loss	strong_bull	97781	97900	97720.2	97725.6	11.8478733	1758016800000
1758020400000	bull	bear	97636	97461.5	loss	win	strong_bull	97725.6	97817.6	97636	97636	6.54097994	1758020400000
1758024000000	bull	bear	97828	97320.4	loss	win	strong_bull	97636.1	97858.2	97606.7	97828	9.99162136	1758024000000
1758027600000	bull	bear	97461.5	97872.4	win	loss	strong_bull	97828	97858.1	97110	97461.5	38.07556254	1758027600000
1758031200000	bull	bear	97320.4	97869.7	win	loss	strong_bull	97461.5	97500	97100	97320.4	15.57452359	1758031200000
1758034800000	bull	bear	97872.4	98222	win	loss	strong_bull	97317.9	97872.4	97193.8	97872.4	68.19802881	1758034800000
1758038400000	bull	bear	97869.7	98148.9	win	loss	strong_bull	97856.6	97899	97534.8	97869.7	9.7071952	1758038400000
1758042000000	bull	bear	98222	98500	win	loss	strong_bull	97869.8	98420	97864.7	98222	17.05699508	1758042000000
1758045600000	bull	bear	98148.9	98523.2	win	loss	strong_bull	98222.1	98409.7	97994.9	98148.9	7.42654488	1758045600000
1758049200000	bull	bear	98500	98503.3	win	loss	strong_bull	98145.1	98500	98145.1	98500	10.83168215	1758049200000
1758052800000	bull	bear	98523.2	98523.8	win	loss	strong_bull	98500	98580.1	98428.3	98523.2	6.460162	1758052800000
1758056400000	bull	bear	98503.3	98400	loss	win	strong_bull	98502.8	98600	98346.4	98503.3	4.20683746	1758056400000
1758060000000	bull	bear	98523.8	98408	loss	win	strong_bull	98500	98600	98404.8	98523.8	2.67414478	1758060000000
1758063600000	bull	bear	98400	98450.4	win	loss	strong_bull	98523.8	98551.3	98301	98400	3.81523988	1758063600000
1758067200000	bull	bear	98408	98500.1	win	loss	strong_bull	98400.1	98439.6	98272.5	98408	3.07588307	1758067200000
1758070800000	bull	bear	98450.4	98235.1	loss	win	strong_bull	98408	98523	98356.8	98450.4	0.94414744	1758070800000
1758074400000	bull	bear	98500.1	98160	loss	win	strong_bull	98459.8	98721	98355.4	98500.1	4.43793552	1758074400000
1758078000000	bull	bear	98235.1	98817.5	win	loss	strong_bull	98500.1	98511.2	98228.3	98235.1	0.81743941	1758078000000
1758081600000	bull	bear	98160	98901.9	win	loss	strong_bull	98235.1	98309.4	98050.2	98160	0.93274399	1758081600000
1758085200000	bull	bear	98817.5	99015.1	win	loss	strong_bull	98170.8	98817.6	98164.8	98817.5	12.74470892	1758085200000
1758088800000	bull	bear	98901.9	98999.2	win	loss	strong_bull	98817.6	98902	98730.6	98901.9	16.14416444	1758088800000
1758092400000	bull	bear	99015.1	98686.1	loss	win	strong_bull	98902	99032.2	98898.8	99015.1	13.10604392	1758092400000
1758096000000	bull	bear	98999.2	98356.3	loss	win	strong_bull	98982.6	99000.6	98982.6	98999.2	0.03413782	1758096000000
1758099600000	bull	bear	98686.1	98227.5	loss	win	strong_bull	98686.1	98686.1	98686.1	98686.1	0.00499299	1758099600000
1758103200000	bull	bear	98356.3	98222.1	loss	win	strong_bull	98464.4	98482.4	98318.5	98356.3	11.30452377	1758103200000
1758106800000	bull	bear	98227.5	98015	loss	win	strong_bull	98356.4	98365.4	98210.6	98227.5	8.21715529	1758106800000
1758110400000	bull	bear	98222.1	97604.9	loss	win	strong_bull	98227.5	98469.6	98130	98222.1	12.69936741	1758110400000
1758114000000	bull	bear	98015	97825.1	loss	win	strong_bull	98222.1	98222.1	97900	98015	21.21644358	1758114000000
1758117600000	bull	bear	97604.9	97588.7	loss	win	strong_bull	98015	98140.9	97499.6	97604.9	16.68497565	1758117600000
1758121200000	bull	bear	97825.1	97516.9	loss	win	strong_bull	97604.7	97825.2	97570.8	97825.1	10.40003861	1758121200000
1758124800000	bull	bear	97588.7	97205.1	loss	win	strong_bull	97825.2	97825.2	97414.3	97588.7	8.69411395	1758124800000
1758128400000	bull	bear	97516.9	97316.8	loss	win	strong_bull	97588.7	98140.9	97516.9	97516.9	12.2621997	1758128400000
1758132000000	bull	bear	97205.1	97840.1	win	loss	strong_bull	97578.1	97999.4	96800	97205.1	46.50534623	1758132000000
1758135600000	bull	bear	97316.8	97864.6	win	loss	strong_bull	97403.4	97403.4	97316.8	97316.8	0.00748352	1758135600000
1758139200000	bull	bear	97840.1	98250	win	loss	strong_bull	97840.1	97840.1	97840	97840.1	0.05143571	1758139200000
1758142800000	bull	bear	97864.6	98480.6	win	loss	strong_bull	97882.3	97890.9	97864.5	97864.6	0.00335786	1758142800000
1758146400000	bull	bear	98250	98429.9	win	loss	strong_bull	98225.6	98250	98225.6	98250	0.00595957	1758146400000
1758150000000	bull	bear	98480.6	98749.6	win	loss	strong_bull	98690.1	98897.6	98400.1	98480.6	3.19482185	1758150000000
1758153600000	bull	bear	98429.9	98897.5	win	loss	strong_bull	98480.6	98553.5	98300.1	98429.9	1.73954039	1758153600000
1758157200000	bull	bear	98749.6	99529.4	win	loss	strong_bull	98413.4	98897.6	98413.2	98749.6	1.48408914	1758157200000
1758160800000	bull	bear	98897.5	99670	win	loss	strong_bull	98749.5	98897.6	98541.6	98897.5	0.67420897	1758160800000
1758164400000	bull	bear	99529.4	99481.8	loss	win	strong_bull	98897.6	99725.1	98897.6	99529.4	97.00608856	1758164400000
1758168000000	bull	bear	99670	99300.1	loss	win	strong_bull	99526.5	99670	99343	99670	7.79509934	1758168000000
1758171600000	bull	bear	99481.8	99273.8	loss	win	strong_bull	99720.6	99720.6	99383.8	99481.8	9.44082217	1758171600000
1758175200000	bull	bear	99300.1	98982.3	loss	win	strong_bull	99481.8	99500	99300	99300.1	3.32346386	1758175200000
1758178800000	bull	bear	99273.8	99121.4	loss	win	strong_bull	99300	99300	99273.8	99273.8	0.1600848	1758178800000
1758182400000	bull	bear	98982.3	99116.9	win	loss	strong_bull	98982.4	98982.4	98982.3	98982.3	0.02905609	1758182400000
1758186000000	bull	bear	99121.4	99000	loss	win	strong_bull	99134.8	99138.1	99121.4	99121.4	0.00397784	1758186000000
1758189600000	bull	bear	99116.9	99008.6	loss	win	strong_bull	99116.9	99116.9	99116.9	99116.9	0.00169079	1758189600000
1758193200000	bull	bear	99000	99289.6	win	loss	strong_bull	99000	99000	98999.9	99000	0.02178085	1758193200000
1758196800000	bull	bear	99008.6	99811.8	win	loss	strong_bull	99017.6	99044.7	99008.6	99008.6	0.02666062	1758196800000
1758200400000	bull	bear	99289.6	99933.8	win	loss	strong_bull	99326.9	99326.9	99289.5	99289.6	0.09611238	1758200400000
1758204000000	bull	bear	99811.8	99898.1	win	loss	strong_bull	99834.8	99834.8	99811.7	99811.8	0.17876698	1758204000000
1758207600000	bull	bear	99933.8	99765.9	loss	win	strong_bull	99933.8	99933.8	99933.7	99933.8	0.05261164	1758207600000
1758211200000	bull	bear	99898.1	99765.9	loss	win	strong_bull	99848.4	99910.5	99848.4	99898.1	0.07774899	1758211200000
1758214800000	bull	bear	99765.9	99999.9	win	loss	strong_bull	99772.2	99772.2	99765.8	99765.9	0.02739807	1758214800000
1758218400000	bull	bear	99765.9	99666.6	loss	win	strong_bull	99780.9	99780.9	99764.4	99765.9	0.01121345	1758218400000
1758222000000	bull	bear	99999.9	99700.2	loss	win	strong_bull	100000	100000	99999.9	99999.9	0.03484621	1758222000000
1758225600000	bull	bear	99666.6	99532.1	loss	win	strong_bull	99682.7	99698.1	99661.9	99666.6	0.0138997	1758225600000
1758229200000	bull	bear	99700.2	99179.1	loss	win	strong_bull	99743.7	99743.7	99688.2	99700.2	0.01878646	1758229200000
1758232800000	bull	bear	99532.1	99404.8	loss	win	strong_bull	99551.8	99551.8	99532.1	99532.1	0.0083362	1758232800000
1758236400000	bull	bear	99179.1	99640	win	loss	strong_bull	99400.1	99400.1	99162.5	99179.1	1.21164175	1758236400000
1758240000000	bull	bear	99404.8	99547.2	win	loss	strong_bull	99345.3	99411.5	99340.1	99404.8	0.01616424	1758240000000
1758243600000	bull	bear	99640	99455.1	loss	win	strong_bull	99640	99640	99640	99640	0.00131285	1758243600000
1758247200000	bull	bear	99547.2	99324.6	loss	win	strong_bull	99547.2	99547.2	99547.2	99547.2	0.00462183	1758247200000
1758250800000	bull	bear	99455.1	99395.1	loss	win	strong_bull	99455.1	99455.1	99455.1	99455.1	0.0025645	1758250800000
1758254400000	bull	bear	99324.6	99323.1	loss	win	strong_bull	99324.6	99324.6	99324.6	99324.6	0	1758254400000
1758258000000	bull	bear	99395.1	99206.7	loss	win	strong_bull	99395.1	99395.1	99395	99395.1	0.0233188	1758258000000
1758261600000	bull	bear	99323.1	99369.6	win	loss	strong_bull	99323.1	99323.1	99323.1	99323.1	0.00640935	1758261600000
1758265200000	bull	bear	99206.7	99464.4	win	loss	strong_bull	99206.7	99206.7	99206.7	99206.7	0	1758265200000
1758268800000	bull	bear	99369.6	99132.5	loss	win	strong_bull	99369.6	99369.6	99369.6	99369.6	0	1758268800000
1758272400000	bull	bear	99464.4	99129	loss	win	strong_bull	99457.7	99464.5	99457.7	99464.4	0.12820276	1758272400000
1758276000000	bull	bear	99132.5	99163.7	win	loss	strong_bull	99132.5	99132.5	99132.5	99132.5	0	1758276000000
1758279600000	bull	bear	99129	99000	loss	win	strong_bull	99143	99143	99128.9	99129	0.06136802	1758279600000
1758283200000	bull	bear	99163.7	98964.6	loss	win	strong_bull	99163.7	99163.7	99163.7	99163.7	0.00852289	1758283200000
1758286800000	bull	bear	99000	98644.3	loss	win	strong_bull	99000	99000	99000	99000	0.00740638	1758286800000
1758290400000	bull	bear	98964.6	98603.5	loss	win	strong_bull	98974.2	98974.2	98964.6	98964.6	0.00724594	1758290400000
1758294000000	bull	bear	98644.3	98870.6	win	loss	strong_bull	98644.3	98644.3	98644.3	98644.3	0.00009988	1758294000000
1758297600000	bull	bear	98603.5	98400.1	loss	win	strong_bull	98722.9	98722.9	98600.6	98603.5	0.03277164	1758297600000
1758301200000	bull	bear	98870.6	98314.1	loss	win	strong_bull	98910.1	98910.1	98870.5	98870.6	0.19111666	1758301200000
1758304800000	bull	bear	98400.1	98110.1	loss	win	strong_bull	98400.1	98400.1	98400	98400.1	0.01090635	1758304800000
1758308400000	bull	bear	98314.1	98341.8	win	loss	strong_bull	98314.2	98314.2	98314.1	98314.1	0.00602509	1758308400000
1758312000000	bull	bear	98110.1	98387.6	win	loss	strong_bull	98115.1	98115.1	98110	98110.1	0.06532624	1758312000000
1758315600000	bull	bear	98341.8	98531.8	win	loss	strong_bull	98289.7	98341.8	98289.7	98341.8	0.00820578	1758315600000
1758319200000	bull	bear	98387.6	98556.2	win	loss	strong_bull	98387.6	98387.6	98387.5	98387.6	0.04652215	1758319200000
1758322800000	bull	bear	98531.8	98631.3	win	loss	strong_bull	98531.8	98531.8	98521.9	98531.8	0.01217626	1758322800000
1758326400000	bull	bear	98556.2	98506.3	loss	win	strong_bull	98556.2	98556.2	98556.2	98556.2	0.02223368	1758326400000
1758330000000	bull	bear	98631.3	98535.4	loss	win	strong_bull	98630.6	98631.3	98630.6	98631.3	0.00570994	1758330000000
1758333600000	bull	bear	98506.3	98413.5	loss	win	strong_bull	98548.1	98548.1	98498.1	98506.3	0.43426041	1758333600000
1758337200000	bull	bear	98535.4	98500.1	loss	win	strong_bull	98534.8	98535.4	98526.3	98535.4	0.00772019	1758337200000
