timestamp	prediction_convnet	prediction_tf	entry_price	next_price	convnet_result	tf_result	winner_label	open	high	low	close	volume	volatility	priceChange	candleSize	priceChangePct	timestamp_extra
1758076500000	bull	idle	98599.9	98599.9	loss	loss	strong_bull	98568.4	98599.9	98568.4	98599.9	0.05189862	1758076500000
1758076800000	bull	idle	98599.9	98599.9	loss	loss	strong_bull	98599.9	98599.9	98599.8	98599.9	0.12004345	1758076800000
1758077100000	bull	idle	98599.9	98500.1	loss	loss	strong_bull	98599.9	98599.9	98599.8	98599.9	0.05508457	1758077100000
1758077400000	bull	idle	98599.9	98460	loss	loss	strong_bull	98599.9	98721	98599.8	98599.9	2.93672014	1758077400000
1758077700000	bull	idle	98500.1	98511.2	win	loss	strong_bull	98599.9	98599.9	98500.1	98500.1	0.00510039	1758077700000
1758078000000	bull	idle	98460	98480	win	loss	strong_bull	98500.1	98500.1	98412.8	98460	0.08668136	1758078000000
1758078300000	bull	idle	98511.2	98488.6	loss	loss	strong_bull	98453.5	98511.2	98428.1	98511.2	0.01560952	1758078300000
1758078600000	bull	idle	98480	98403.8	loss	loss	strong_bull	98454.1	98480	98442.7	98480	0.1534103	1758078600000
1758078900000	bull	idle	98488.6	98312	loss	loss	strong_bull	98456.5	98501.3	98456.5	98488.6	0.01871062	1758078900000
1758079200000	bull	idle	98403.8	98355.5	loss	loss	strong_bull	98488.6	98488.6	98403.7	98403.8	0.03299651	1758079200000
1758079500000	bull	idle	98312	98330.1	win	loss	strong_bull	98403.8	98414.1	98307.5	98312	0.01685602	1758079500000
1758079800000	bull	idle	98355.5	98295.8	loss	loss	strong_bull	98312.1	98355.5	98312.1	98355.5	0.01744989	1758079800000
1758080100000	bull	idle	98330.1	98303.8	loss	loss	strong_bull	98355.5	98355.5	98330.1	98330.1	0.01780942	1758080100000
1758080400000	bull	idle	98295.8	98280.9	loss	loss	strong_bull	98330.1	98330.1	98276.4	98295.8	0.05048566	1758080400000
1758080700000	bull	idle	98303.8	98235.1	loss	loss	strong_bull	98295.8	98303.9	98269.7	98303.8	0.24707978	1758080700000
1758081000000	bull	idle	98280.9	98265	loss	loss	strong_bull	98303.9	98303.9	98228.3	98280.9	0.12248806	1758081000000
1758081300000	bull	idle	98235.1	98261	win	loss	strong_bull	98281	98281	98235	98235.1	0.03786227	1758081300000
1758081600000	bull	idle	98265	98262.1	loss	loss	strong_bull	98235.1	98265	98235.1	98265	0.0551562	1758081600000
1758081900000	bull	idle	98261	98225.3	loss	loss	strong_bull	98265	98309.4	98260.9	98261	0.11124525	1758081900000
1758082200000	bull	idle	98262.1	98200.1	loss	loss	strong_bull	98261	98262.1	98260.9	98262.1	0.03387292	1758082200000
1758082500000	bull	idle	98225.3	98200.1	loss	loss	strong_bull	98262.1	98262.1	98225.3	98225.3	0.14415913	1758082500000
